quarter_idx,split,stock_id,stock_name,future_return_1q,score,portfolio_rank,weight,strategy,score_col,topk
19,train,000982.SZ,中银绒业(退市),-7.82608695652172,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,002366.SZ,融发核电,-23.4090909090909,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600355.SH,精伦电子,-14.2857142857143,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600165.SH,*ST宁科,-2.9139072847682,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,300278.SZ,华昌达,-24.6353322528363,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
19,train,600238.SH,海南椰岛,98.1818181818182,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600177.SH,雅戈尔,14.6892655367231,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,000423.SZ,东阿阿胶,-3.0785017957927,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,000553.SZ,安道麦A,14.9807938540333,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,000623.SZ,吉林敖东,-1.72839506172839,0.9978932584269663,4,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,002435.SZ,ST长康(退市),5.63380281690142,0.9971910112359551,5,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,002437.SZ,誉衡药业,-17.2955974842767,0.9964887640449438,6,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600572.SH,康恩贝,-11.0403397027601,0.9957865168539326,7,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,300203.SZ,聚光科技,8.7144089732528,0.9950842696629213,8,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600352.SH,浙江龙盛,7.17986676535898,0.9943820224719101,9,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600252.SH,中恒集团,-9.74025974025975,0.9936797752808989,10,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600351.SH,亚宝药业,-0.608519269776853,0.9929775280898876,11,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,002004.SZ,华邦健康,-2.17785843920145,0.9922752808988764,12,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600525.SH,长园集团,-14.756671899529,0.9915730337078652,13,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,002399.SZ,海普瑞,0.410798122065748,0.9908707865168539,14,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,000597.SZ,东北制药,-8.73015873015873,0.9901685393258427,15,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,002583.SZ,海能达,-10.8019639934534,0.9894662921348315,16,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,300233.SZ,金城医药,26.7222222222222,0.9887640449438202,17,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,002029.SZ,七匹狼,2.29007633587786,0.988061797752809,18,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600084.SH,中信尼雅,14.0350877192983,0.9873595505617978,19,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
20,train,600688.SH,上海石化,2.61627906976742,0.9866573033707865,20,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,600132.SH,重庆啤酒,77.7408637873754,1.0,1,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,600809.SH,山西汾酒,30.8449429013698,0.9992977528089888,2,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
21,train,600779.SH,水井坊,73.6769759450172,0.9985955056179775,3,0.05,pure_stagewise_score_top20,pure_stagewise_score,20
